Row.names,summaryGroups,summaryGroupsExtended,CONSENSUS_CRG,CONSENSUS2_CRG,PR2_L1,PR2_L2,PR2_L3,PR2_L4,PR2_L5,PR2_L6,PR2_L7,PR2_L8,perc_id_PR2,al_length_PR2,summary_type,summaryGroups_metazoan
ASV_9280,MAST,MAST,MAST-12,Stramenopiles,Eukaryota,Stramenopiles,Opalozoa,MAST-12,MAST-12B,MAST-12B_X,MAST-12B_XX,MAST-12B_XX_sp,98.715,389,heterotroph - saprotroph - parasite ,
ASV_12400,MAST,MAST,MAST-3,Stramenopiles,Eukaryota,Stramenopiles,Opalozoa,MAST-3,MAST-3L,MAST-3L_X,MAST-3L_XX,MAST-3L_XX_sp,99.739,383,heterotroph - saprotroph - parasite ,
ASV_12490,MAST,MAST,MAST-3,Stramenopiles,Eukaryota,Stramenopiles,Opalozoa,MAST-3,MAST-3J,MAST-3J_X,MAST-3J_XX,MAST-3J_XX_sp,97.911,383,heterotroph - saprotroph - parasite ,
ASV_5343,MAST,MAST,MAST-3,Stramenopiles,Eukaryota,Stramenopiles,Opalozoa,MAST-3,MAST-3B,MAST-3B_X,MAST-3B_XX,MAST-3B_XX_sp,96.649,388,heterotroph - saprotroph - parasite ,
ASV_5940,MAST,MAST,MAST-3,Stramenopiles,Eukaryota,Stramenopiles,Opalozoa,MAST-3,MAST-3_X,MAST-3_XX,MAST-3_XXX,MAST-3_XXX_sp,99.74,385,heterotroph - saprotroph - parasite ,
ASV_9730,Perkinsidae,Perkinsidae,Perkinsidae,Alveolata,Eukaryota,Alveolata,Perkinsea,Perkinsida,Perkinsida_X,Parvilucifera-group,Parvilucifera,Parvilucifera_prorocentri,84.513,226,heterotroph - saprotroph - parasite ,
ASV_6895,MAST,MAST,MAST-2,Stramenopiles,Eukaryota,Stramenopiles,Pseudofungi,MAST-2,MAST-2B,MAST-2B_X,MAST-2B_XX,MAST-2B_XX_sp,99.74,385,heterotroph - saprotroph - parasite ,
ASV_9624,radiolarian,radiolarian,Polycystinea,Rhizaria,Eukaryota,Rhizaria,Radiolaria,Polycystinea,Spumellarida,Spumellarida_X,Spumellarida_XX,Spumellarida_XX_sp,81.538,390,heterotroph - saprotroph - parasite ,
ASV_4440,Labyrinthulomycetes,Labyrinthulomycetes,Labyrinthulomycetes,Stramenopiles,Eukaryota,Stramenopiles,Sagenista,Labyrinthulomycetes,Thraustochytriales,Thraustochytriaceae,Thraustochytriaceae_X,Thraustochytriaceae_X_sp,97.534,365,heterotroph - saprotroph - parasite ,
ASV_7411,Labyrinthulomycetes,Labyrinthulomycetes,Labyrinthulomycetes,Stramenopiles,Eukaryota,Stramenopiles,Sagenista,Labyrinthulomycetes,Thraustochytriales,Thraustochytriaceae,Thraustochytriaceae_X,Thraustochytriaceae_X_sp,98.898,363,heterotroph - saprotroph - parasite ,
ASV_8344,Labyrinthulomycetes,Labyrinthulomycetes,Labyrinthulomycetes,Stramenopiles,Eukaryota,Stramenopiles,Sagenista,Labyrinthulomycetes,Labyrinthulales,Labyrinthulaceae,Labyrinthula,Labyrinthula_sp,83.871,217,heterotroph - saprotroph - parasite ,
ASV_6703,Labyrinthulomycetes,Labyrinthulomycetes,Labyrinthulomycetes,Stramenopiles,Eukaryota,Stramenopiles,,,,,,,95.349,387,heterotroph - saprotroph - parasite ,
ASV_7603,NA,NA,NA,NA,NA,,,,,,,,NA,NA,NA,
ASV_8308,NA,NA,NA,NA,NA,,,,,,,,NA,NA,NA,
ASV_13095,Apicomplexa,Apicomplexa,Apicomplexa,Alveolata,Eukaryota,Alveolata,Apicomplexa,Coccidiomorphea,Agamococcidiorida,Rhytidocystidae,Rhytidocystidae_X,Rhytidocystidae_X_sp,83.551,383,heterotroph - saprotroph - parasite ,
ASV_9007,green,green,Chlorarachniophyta,Rhizaria,Eukaryota,Rhizaria,Cercozoa,Chlorarachniophyceae,Chlorarachniophyceae_X,NPK2-lineage,NPK2-lineage_X,NPK2-lineage_X_sp,93.316,389,phototroph,
ASV_13001,Cercozoa,Cercozoa,Cercozoa,Rhizaria,Eukaryota,Rhizaria,Cercozoa,Filosa-Imbricatea,Filosa-Imbricatea_X,Novel-clade-2,Novel-clade-2_X,Novel-clade-2_X_sp,99.211,380,heterotroph - saprotroph - parasite ,
ASV_3783,Cercozoa,Cercozoa,Cercozoa,Rhizaria,Eukaryota,Rhizaria,Cercozoa,Filosa-Imbricatea,Marimonadida,Marimonadida_X,Pseudopirsonia,Pseudopirsonia_mucosa,89.594,394,heterotroph - saprotroph - parasite ,
ASV_7325,Cercozoa,Cercozoa,Cercozoa,Rhizaria,Eukaryota,Rhizaria,Cercozoa,Filosa-Imbricatea,Marimonadida,Marimonadida_X,Marimonadida_XX,Marimonadida_XX_sp,90.028,351,heterotroph - saprotroph - parasite ,
ASV_12983,Cercozoa,Cercozoa,Cercozoa,Rhizaria,Eukaryota,Rhizaria,Cercozoa,Filosa-Thecofilosea,Ebriida,TAGIRI1-lineage,TAGIRI1-lineage_X,TAGIRI1-lineage_X_sp,97.423,388,heterotroph - saprotroph - parasite ,
ASV_12999,Cercozoa,Cercozoa,Cercozoa,Rhizaria,Eukaryota,Rhizaria,Cercozoa,Filosa-Thecofilosea,Cryomonadida,Protaspa-lineage,Protaspa-lineage_X,Protaspa-lineage_X_sp,99.486,389,heterotroph - saprotroph - parasite ,
ASV_6559,Cercozoa,Cercozoa,Cercozoa,Rhizaria,Eukaryota,Rhizaria,Cercozoa,Filosa-Thecofilosea,Ebriida,TAGIRI1-lineage,TAGIRI1-lineage_X,TAGIRI1-lineage_X_sp,98.715,389,heterotroph - saprotroph - parasite ,
ASV_7479,Cercozoa,Cercozoa,Cercozoa,Rhizaria,Eukaryota,Rhizaria,Cercozoa,Filosa-Thecofilosea,Cryomonadida,Cryothecomonas-lineage,Cryothecomonas,Cryothecomonas_sp,99.217,383,heterotroph - saprotroph - parasite ,
ASV_7597,Cercozoa,Cercozoa,Cercozoa,Rhizaria,Eukaryota,Rhizaria,Cercozoa,Filosa-Thecofilosea,Ventricleftida,CCW10-lineage,CCW10-lineage_X,CCW10-lineage_X_sp,97.698,391,heterotroph - saprotroph - parasite ,
ASV_8596,Cercozoa,Cercozoa,Cercozoa,Rhizaria,Eukaryota,Rhizaria,Cercozoa,Filosa-Thecofilosea,Cryomonadida,Protaspa-lineage,Protaspa,Protaspa_sp,90.793,391,heterotroph - saprotroph - parasite ,
ASV_13124,green,green,Mamiellophyceae,Archaeplastida,Eukaryota,Archaeplastida,Chlorophyta,Mamiellophyceae,Dolichomastigales,Dolichomastigaceae,Dolichomastix,Dolichomastix_tenuilepis,94.764,382,phototroph,
ASV_3444,green,green,Mamiellophyceae,Archaeplastida,Eukaryota,Archaeplastida,Chlorophyta,Mamiellophyceae,Dolichomastigales,Crustomastigaceae,Crustomastigaceae-AB,Crustomastigaceae-AB_sp,97.632,380,phototroph,
ASV_5134,green,green,Mamiellophyceae,Archaeplastida,Eukaryota,Archaeplastida,Chlorophyta,Mamiellophyceae,Dolichomastigales,Dolichomastigaceae,Dolichomastigaceae-B,Dolichomastigaceae-B_sp,99.737,380,phototroph,
ASV_3852,Choanomonada,Choanomonada,Choanomonada,Obazoa,Eukaryota,Opisthokonta,Choanoflagellida,Choanoflagellatea,Acanthoecida,Stephanoecidae_Group_D,Stephanoecidae_Group_D_X,Stephanoecidae_Group_D_X_sp,98.148,378,heterotroph - saprotroph - parasite ,
ASV_5082,Choanomonada,Choanomonada,Choanomonada,Obazoa,Eukaryota,Opisthokonta,Choanoflagellida,Choanoflagellatea,Acanthoecida,Acanthoecida_X,Acanthoecida_XX,Acanthoecida_XX_sp,96.57,379,heterotroph - saprotroph - parasite ,
ASV_4486,ciliate,ciliate,Ciliophora,Alveolata,Eukaryota,Alveolata,Ciliophora,CONThreeP,CONThreeP_X,CONThreeP_XX,Askenasia,Askenasia_sp,98.634,366,heterotroph - saprotroph - parasite ,
ASV_7132,ciliate,ciliate,Ciliophora,Alveolata,Eukaryota,Alveolata,Ciliophora,CONThreeP,CONThreeP_X,CONThreeP_XX,Askenasia,Askenasia_sp,100,369,heterotroph - saprotroph - parasite ,
ASV_7602,ciliate,ciliate,Ciliophora,Alveolata,Eukaryota,Alveolata,Ciliophora,CONThreeP,CONThreeP_X,CONThreeP_XX,CONThreeP_XXX,CONThreeP_XXX_sp,99.728,367,heterotroph - saprotroph - parasite ,
ASV_13097,ciliate,ciliate,Ciliophora,Alveolata,Eukaryota,Alveolata,Ciliophora,Oligohymenophorea,OLIGO5,OLIGO5_X,OLIGO5_XX,OLIGO5_XX_sp,98.374,369,heterotroph - saprotroph - parasite ,
ASV_13105,ciliate,ciliate,Ciliophora,Alveolata,Eukaryota,Alveolata,Ciliophora,Oligohymenophorea,Scuticociliatia_1,Philasterida,Parauronema,Parauronema_longum,100,369,heterotroph - saprotroph - parasite ,
ASV_12973,ciliate,ciliate,Ciliophora,Alveolata,Eukaryota,Alveolata,Ciliophora,Spirotrichea,Choreotrichida,Lynnellidae,Lynnella,Lynnella_sp,97.861,374,heterotroph - saprotroph - parasite ,
ASV_13125,ciliate,ciliate,Ciliophora,Alveolata,Eukaryota,Alveolata,Ciliophora,Spirotrichea,Tintinnida,Eutintinnidae,Eutintinnus,Eutintinnus_pectinis,99.461,371,heterotroph - saprotroph - parasite ,
ASV_6862,ciliate,ciliate,Ciliophora,Alveolata,Eukaryota,Alveolata,Ciliophora,Spirotrichea,Strombidiida,Strombidiidae,Strombidium,Strombidium_sp,98.396,374,heterotroph - saprotroph - parasite ,
ASV_9064,ciliate,ciliate,Ciliophora,Alveolata,Eukaryota,Alveolata,Ciliophora,Spirotrichea,Choreotrichida,Strombidinopsidae,Strombidinopsis,Strombidinopsis_batos,94.667,375,heterotroph - saprotroph - parasite ,
ASV_13008,crypto,crypto,Cryptomonadales,Cryptista,Eukaryota,Hacrobia,Cryptophyta,Cryptophyceae,Cryptomonadales,Cryptomonadales_X,Teleaulax,Teleaulax_amphioxeia,99.49,392,phototroph,
ASV_8449,crypto,crypto,Cryptomonadales,Cryptista,Eukaryota,Hacrobia,Cryptophyta,Cryptophyceae,Cryptomonadales,Cryptomonadales_X,Cryptomonadales_XX,Cryptomonadales_XX_sp,99.202,376,phototroph,
ASV_11440,dino,dino,Dinoflagellata,Alveolata,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,Dinophyceae_XXX_sp,93.158,380,phototroph,
ASV_12967,dino,dino,Dinoflagellata,Alveolata,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,Dinophyceae_XXX_sp,95.801,381,phototroph,
ASV_12984,dino,dino,Dinoflagellata,Alveolata,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Dinophyceae_XXX,Dinophyceae_XXX_sp,76.632,291,phototroph,
ASV_3142,dino,dino,Dinoflagellata,Alveolata,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Prorocentrales,Prorocentraceae,Prorocentrum,Prorocentrum_rhathymum,96.859,382,phototroph,
ASV_3589,dino,dino,Dinoflagellata,Alveolata,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gyrodinium,Gyrodinium_fusiforme,98.95,381,phototroph,
ASV_4909,dino,dino,Dinoflagellata,Alveolata,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Peridiniales,Protoperidiniaceae,Protoperidinium,Protoperidinium_bipes,99.738,381,phototroph,
ASV_5391,dino,dino,Dinoflagellata,Alveolata,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Peridiniales,Amphidomataceae,Azadinium,Azadinium_poporum,100,381,phototroph,
ASV_9346,dino,dino,Dinoflagellata,Alveolata,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Peridiniales,Protoperidiniaceae,Protoperidinium,Protoperidinium_abei,86.243,378,phototroph,
ASV_9970,dino,dino,Dinoflagellata,Alveolata,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gyrodinium,Gyrodinium_sp,99.213,381,phototroph,
ASV_13109,dino,dino,Dinoflagellata,Alveolata,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Peridiniales,Thoracosphaeraceae,Thoracosphaeraceae_X,Thoracosphaeraceae_X_sp,88.974,390,phototroph,
ASV_2156,MALV,MALV,MALV-I,Alveolata,Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-5,Dino-Group-I-Clade-5_X,Dino-Group-I-Clade-5_X_sp,100,382,heterotroph - saprotroph - parasite ,
ASV_2494,MALV,MALV,MALV-I,Alveolata,Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-2,Dino-Group-I-Clade-2_X,Dino-Group-I-Clade-2_X_sp,99.472,379,heterotroph - saprotroph - parasite ,
ASV_4115,MALV,MALV,MALV-I,Alveolata,Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-5,Dino-Group-I-Clade-5_X,Dino-Group-I-Clade-5_X_sp,99.476,382,heterotroph - saprotroph - parasite ,
ASV_4312,MALV,MALV,MALV-I,Alveolata,Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-4,Euduboscquella,Euduboscquella_crenulata,100,379,heterotroph - saprotroph - parasite ,
ASV_6795,MALV,MALV,MALV-I,Alveolata,Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-3,Dino-Group-I-Clade-3_X,Dino-Group-I-Clade-3_X_sp,99.208,379,heterotroph - saprotroph - parasite ,
ASV_733,MALV,MALV,MALV-I,Alveolata,Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-I,Dino-Group-I-Clade-5,Dino-Group-I-Clade-5_X,Dino-Group-I-Clade-5_X_sp,99.738,382,heterotroph - saprotroph - parasite ,
ASV_11104,MALV,MALV,MALV-II,Alveolata,Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-1,Dino-Group-II-Clade-1_X,Dino-Group-II-Clade-1_X_sp,99.474,380,heterotroph - saprotroph - parasite ,
ASV_13090,MALV,MALV,MALV-II,Alveolata,Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-19,Dino-Group-II-Clade-19_X,Dino-Group-II-Clade-19_X_sp,97.074,376,heterotroph - saprotroph - parasite ,
ASV_13118,MALV,MALV,MALV-II,Alveolata,Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-1,Dino-Group-II-Clade-1_X,Dino-Group-II-Clade-1_X_sp,97.895,380,heterotroph - saprotroph - parasite ,
ASV_1542,MALV,MALV,MALV-II,Alveolata,Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-10-and-11,Dino-Group-II-Clade-10-and-11_X,Dino-Group-II-Clade-10-and-11_X_sp,99.475,381,heterotroph - saprotroph - parasite ,
ASV_2034,MALV,MALV,MALV-II,Alveolata,Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-1,Dino-Group-II-Clade-1_X,Dino-Group-II-Clade-1_X_sp,98.947,380,heterotroph - saprotroph - parasite ,
ASV_2809,MALV,MALV,MALV-II,Alveolata,Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-1,Dino-Group-II-Clade-1_X,Dino-Group-II-Clade-1_X_sp,96.053,380,heterotroph - saprotroph - parasite ,
ASV_3140,MALV,MALV,MALV-II,Alveolata,Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-7,Dino-Group-II-Clade-7_X,Dino-Group-II-Clade-7_X_sp,92.147,382,heterotroph - saprotroph - parasite ,
ASV_450,MALV,MALV,MALV-II,Alveolata,Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-22,Dino-Group-II-Clade-22_X,Dino-Group-II-Clade-22_X_sp,100,381,heterotroph - saprotroph - parasite ,
ASV_5325,MALV,MALV,MALV-II,Alveolata,Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-1,Dino-Group-II-Clade-1_X,Dino-Group-II-Clade-1_X_sp,95.526,380,heterotroph - saprotroph - parasite ,
ASV_5405,MALV,MALV,MALV-II,Alveolata,Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-4,Dino-Group-II-Clade-4_X,Dino-Group-II-Clade-4_X_sp,98.95,381,heterotroph - saprotroph - parasite ,
ASV_6474,MALV,MALV,MALV-II,Alveolata,Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-1,Dino-Group-II-Clade-1_X,Dino-Group-II-Clade-1_X_sp,90.814,381,heterotroph - saprotroph - parasite ,
ASV_7510,MALV,MALV,MALV-II,Alveolata,Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-12,Dino-Group-II-Clade-12_X,Dino-Group-II-Clade-12_X_sp,95.55,382,heterotroph - saprotroph - parasite ,
ASV_9710,MALV,MALV,MALV-II,Alveolata,Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-1,Dino-Group-II-Clade-1_X,Dino-Group-II-Clade-1_X_sp,98.947,380,heterotroph - saprotroph - parasite ,
ASV_9759,MALV,MALV,MALV-II,Alveolata,Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-II,Dino-Group-II-Clade-1,Dino-Group-II-Clade-1_X,Dino-Group-II-Clade-1_X_sp,98.421,380,heterotroph - saprotroph - parasite ,
ASV_13168,MALV,MALV,MALV-III,Alveolata,Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-III,Dino-Group-III_X,Dino-Group-III_XX,Dino-Group-III_XX_sp,99.476,382,heterotroph - saprotroph - parasite ,
ASV_3848,MALV,MALV,MALV-III,Alveolata,Eukaryota,Alveolata,Dinoflagellata,Syndiniales,Dino-Group-III,Dino-Group-III_X,Dino-Group-III_XX,Dino-Group-III_XX_sp,99.738,381,heterotroph - saprotroph - parasite ,
ASV_13141,fungi,fungi,Ascomycota,Obazoa,Eukaryota,Opisthokonta,Fungi,Ascomycota,Pezizomycotina,Lecanoromycetes,Caloplaca,Caloplaca_scoriophila,85.156,384,heterotroph - saprotroph - parasite ,
ASV_12991,fungi,fungi,Chytridiomycota,Obazoa,Eukaryota,Opisthokonta,Fungi,Chytridiomycota,Chytridiomycotina,Chytridiomycetes,Chytridiomycetes_X,Chytridiomycetes_X_sp,96.842,380,heterotroph - saprotroph - parasite ,
ASV_7728,fungi,fungi,Chytridiomycota,Obazoa,Eukaryota,Opisthokonta,Fungi,Chytridiomycota,Chytridiomycotina,Chytridiomycetes,Chytridiomycetes_X,Chytridiomycetes_X_sp,97.113,381,heterotroph - saprotroph - parasite ,
ASV_13169,crypto,crypto,Katablepharidae,Cryptista,Eukaryota,Hacrobia,Katablepharidophyta,Katablepharidaceae,Katablepharidales,Katablepharidales_X,Katablepharis,Katablepharis_japonica,99.735,377,heterotroph - saprotroph - parasite ,
ASV_13093,Metazoa,Metazoa,Metazoa,Obazoa,Eukaryota,Opisthokonta,Metazoa,Arthropoda,Crustacea,Crustacea_X,Crustacea_XX,Crustacea_XX_sp,86.945,383,heterotroph - saprotroph - parasite ,Metazoa-Arthropoda
ASV_13126,Metazoa,Metazoa,Metazoa,Obazoa,Eukaryota,Opisthokonta,Metazoa,Arthropoda,Crustacea,Maxillopoda,Paracalanus,Paracalanus_parvus,99.256,403,heterotroph - saprotroph - parasite ,Metazoa-Arthropoda
ASV_13164,Metazoa,Metazoa,Metazoa,Obazoa,Eukaryota,Opisthokonta,Metazoa,Arthropoda,Crustacea,Maxillopoda,Paracalanus,Paracalanus_parvus,99.515,206,heterotroph - saprotroph - parasite ,Metazoa-Arthropoda
ASV_2792,Metazoa,Metazoa,Metazoa,Obazoa,Eukaryota,Opisthokonta,Metazoa,Arthropoda,Crustacea,Crustacea_X,Crustacea_XX,Crustacea_XX_sp,97.606,376,heterotroph - saprotroph - parasite ,Metazoa-Arthropoda
ASV_13000,Metazoa,Metazoa,Metazoa,Obazoa,Eukaryota,Opisthokonta,Metazoa,Cnidaria,Cnidaria_X,Hydrozoa,Nanomia,Nanomia_bijuga,98.417,379,heterotroph - saprotroph - parasite ,Metazoa-Cnidaria
ASV_9810,Metazoa,Metazoa,Metazoa,Obazoa,Eukaryota,Opisthokonta,Metazoa,Cnidaria,Cnidaria_X,Hydrozoa,Nanomia,Nanomia_bijuga,96.942,327,heterotroph - saprotroph - parasite ,Metazoa-Cnidaria
ASV_752,Metazoa,Metazoa,Metazoa,Obazoa,Eukaryota,Opisthokonta,Metazoa,Echinodermata,Echinodermata_X,Echinodermata_XX,Thyonella,Thyonella_gemmata,84.348,115,heterotroph - saprotroph - parasite ,Metazoa-Echinodermata
ASV_7406,Metazoa,Metazoa,Metazoa,Obazoa,Eukaryota,Opisthokonta,Metazoa,Mollusca,Bivalvia,Heteroconchia,Callista,Callista_disrupta,99.483,387,heterotroph - saprotroph - parasite ,Metazoa-Mollusca
ASV_3357,diat,diat,Diatomea,Stramenopiles,Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Polar-centric-Mediophyceae,Polar-centric-Mediophyceae_X,Polar-centric-Mediophyceae_X_sp,99.74,384,phototroph,
ASV_8182,diat,diat,Diatomea,Stramenopiles,Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Radial-centric-basal-Coscinodiscophyceae,Coscinodiscus,Coscinodiscus_radiatus,98.695,383,phototroph,
ASV_9762,diat,diat,Diatomea,Stramenopiles,Eukaryota,Stramenopiles,Ochrophyta,Bacillariophyta,Bacillariophyta_X,Raphid-pennate,Navicula,Navicula_brockmannii,95.722,374,phototroph,
ASV_4591,dict,dict-chryso,Chrysophyceae,Stramenopiles,Eukaryota,Stramenopiles,Ochrophyta,Chrysophyceae,Chrysophyceae_X,Chrysophyceae_Clade-F,Paraphysomonas,Paraphysomonas_butcheri,98.433,383,phototroph,
ASV_8441,dict,dict-chryso,Chrysophyceae,Stramenopiles,Eukaryota,Stramenopiles,Ochrophyta,Chrysophyceae,Chrysophyceae_X,Chrysophyceae_Clade-F,Paraphysomonas,Paraphysomonas_sp,98.956,383,phototroph,
ASV_8846,MOCH,MOCH,MOCH-5,Stramenopiles,Eukaryota,Stramenopiles,Ochrophyta,MOCH-5,MOCH-5_X,MOCH-5_XX,MOCH-5_XXX,MOCH-5_XXX_sp,100,383,heterotroph - saprotroph - parasite ,
ASV_4313,dict,dict-pelago,Pelagophyceae,Stramenopiles,Eukaryota,Stramenopiles,Ochrophyta,Pelagophyceae,Pelagophyceae_X,Pelagophyceae_XX,Pelagophyceae_XXX,Pelagophyceae_XXX_sp,98.964,386,phototroph,
ASV_5048,photo - macro - brown,photo - macro - brown,Phaeophyceae,Stramenopiles,Eukaryota,Stramenopiles,Ochrophyta,Phaeophyceae,Phaeophyceae_X,Phaeophyceae_XX,Sargassum,Sargassum_vachellianum,100,405,phototroph,
ASV_13094,Bicosoecida,Bicosoecida,Bicosoecida,Stramenopiles,Eukaryota,Stramenopiles,Opalozoa,Bicoecea,Bicoecea_X,Bicoecea_XX,Bicoecea_XXX,Bicoecea_XXX_sp,98.667,375,heterotroph - saprotroph - parasite ,
ASV_13010,MAST,MAST,MAST-12,Stramenopiles,Eukaryota,Stramenopiles,Opalozoa,MAST-12,MAST-12D,MAST-12D_X,MAST-12D_XX,MAST-12D_XX_sp,94.56,386,heterotroph - saprotroph - parasite ,
ASV_5646,MAST,MAST,MAST-12,Stramenopiles,Eukaryota,Stramenopiles,Opalozoa,MAST-12,MAST-12A,MAST-12A_X,MAST-12A_XX,MAST-12A_XX_sp,99.221,385,heterotroph - saprotroph - parasite ,
ASV_2474,MAST,MAST,MAST-3,Stramenopiles,Eukaryota,Stramenopiles,Opalozoa,MAST-3,MAST-3F,MAST-3F_X,MAST-3F_XX,MAST-3F_XX_sp,99.478,383,heterotroph - saprotroph - parasite ,
ASV_13014,Perkinsidae,Perkinsidae,Perkinsidae,Alveolata,Eukaryota,Alveolata,Perkinsea,Perkinsida,Perkinsida_X,Perkinsida_XX,Perkinsida_XXX,Perkinsida_XXX_sp,97.382,382,heterotroph - saprotroph - parasite ,
ASV_9158,Peronosporomycetes,Peronosporomycetes,Peronosporomycetes,Stramenopiles,Eukaryota,Stramenopiles,Pseudofungi,Oomycota,Oomycota_X,Oomycota_XX,Oomycota_XXX,Oomycota_XXX_sp,85.063,395,heterotroph - saprotroph - parasite ,
ASV_4513,crypto-rhodo,crypto-rhodo,Cryptomonadales,Cryptista,Eukaryota,Archaeplastida,Rhodophyta,Compsopogonophyceae,Erythropeltidales,Erythropeltidales_X,Rhodochaete,Rhodochaete_parvula,90.583,223,phototroph,
ASV_7729,photo - macro - red,photo - macro - red,Rhodophyta,Archaeplastida,Eukaryota,Archaeplastida,Rhodophyta,Florideophyceae,Ceramiales,Rhodomelaceae,Polysiphonia,Polysiphonia_paniculata,100,378,phototroph,
ASV_13096,crypto-rhodo,crypto-rhodo,Cryptomonadales,Cryptista,Eukaryota,Archaeplastida,Rhodophyta,Stylonematophyceae,Porphyridiales-2,Stylonematales-Group-I,Rhodospora,Rhodospora_sordida,89.238,223,phototroph,
ASV_1571,Labyrinthulomycetes,Labyrinthulomycetes,Labyrinthulomycetes,Stramenopiles,Eukaryota,Stramenopiles,Sagenista,Labyrinthulomycetes,Labyrinthulales,Labyrinthulaceae,Labyrinthulaceae_X,Labyrinthulaceae_X_sp,100,382,heterotroph - saprotroph - parasite ,
ASV_2103,MAST,MAST,MAST-6,Stramenopiles,Eukaryota,Stramenopiles,Sagenista,MAST-6,MAST-6_X,MAST-6_XX,MAST-6_XXX,MAST-6_XXX_sp,92.01,388,heterotroph - saprotroph - parasite ,
ASV_11674,diat,diat,Diatomea,Stramenopiles,Eukaryota,Stramenopiles,Stramenopiles_X,Stramenopiles_X-Group-2,Stramenopiles_X-Group-2_X,Stramenopiles_X-Group-2_XX,Stramenopiles_X-Group-2_XXX,Stramenopiles_X-Group-2_XXX_sp,98.168,382,phototroph,
ASV_4393,diat,diat,Diatomea,Stramenopiles,Eukaryota,Stramenopiles,Stramenopiles_X,Stramenopiles_X-Group-7,Stramenopiles_X-Group-7_X,Stramenopiles_X-Group-7_XX,Stramenopiles_X-Group-7_XXX,Stramenopiles_X-Group-7_XXX_sp,97.458,354,phototroph,
ASV_13147,Telonemia,Telonemia,Telonemia,Eukaryota,Eukaryota,Hacrobia,Telonemia,Telonemia_X,Telonemia_XX,Telonemia-Group-2,Telonemia-Group-2_X,Telonemia-Group-2_X_sp,99.735,377,heterotroph - saprotroph - parasite ,
ASV_1300,,,MALV-I,Alveolata,Eukaryota,Alveolata,,,,,,,94.226,381,,
ASV_9281,NA,NA,NA,NA,NA,,,,,,,,NA,NA,NA,
ASV_8561,fungi,fungi,Apusomonadida,Obazoa,Eukaryota,Apusozoa,Apusomonadidae,Apusomonadidae_Group-1,Apusomonadidae_Group-1_X,Apusomonadidae_Group-1_XX,Apusomonadidae_Group-1_XXX,Apusomonadidae_Group-1_XXX_sp,96.345,383,heterotroph - saprotroph - parasite ,
